customer_id,customer_name,product_category,purchase_amount,delivery_status,payment_status,customer_age,customer_gender,product_rating,shipping_region,loyalty_status,country
2016.0,david jones,clothing,38.0,delivered,completed,25,Female,1.0,north,Platinum,russia
2017.0,michael miller,clothing,160.15555103700692,pending,completed,45,Unknown,3.0,west,Gold,south africa
2018.0,sarah brown,books,160.15555103700692,delivered,,38,Female,2.0,east,Silver,china
2019.0,,appliances,200.0,delivered,completed,55,Female,1.0,east,Silver,south africa
2020.0,jennifer davis,unknown,124.0,delivered,completed,43,Female,1.0,west,Standard,south korea
2021.0,jennifer davis,books,119.0,,completed,23,Female,2.0,east,Gold,south africa
2022.0,john jones,electronics,109.0,delivered,completed,19,Female,1.0,,Silver,uk
2023.0,jessica williams,clothing,98.0,delivered,completed,27,Male,1.0,north,Platinum,mexico
2024.0,daniel smith,clothing,92.0,delivered,completed,43,Male,2.0,north,Silver,south africa
2025.0,michael brown,unknown,195.0,delivered,completed,26,Male,3.0,south,Platinum,mexico
2026.0,daniel brown,clothing,115.0,delivered,completed,20,Unknown,2.0,,Silver,france
2027.0,,unknown,122.0,delivered,completed,19,Male,4.0,,Silver,germany
2028.0,david johnson,books,243.0,pending,completed,53,Female,4.0,east,Platinum,italy
2029.0,david garcia,electronics,25.0,delivered,completed,43,Male,3.0,west,Gold,brazil
2030.0,sarah johnson,electronics,141.0,delivered,completed,26,Male,4.0,east,Gold,unknown
2031.0,jessica miller,books,255.0,delivered,pending,43,Female,4.0,west,Standard,japan
2032.0,michael williams,appliances,135.0,delivered,completed,51,Male,1.0,west,Platinum,italy
2033.0,jessica miller,electronics,182.0,delivered,completed,65,Female,1.0,north,Platinum,south korea
2034.0,david garcia,unknown,245.0,,pending,47,Male,3.0,south,Silver,russia
2035.0,sarah garcia,electronics,249.0,delivered,completed,55,Male,4.0,south,Silver,uk
2036.0,michael garcia,clothing,201.0,delivered,completed,25,Male,4.0,east,Platinum,spain
2037.0,david miller,appliances,268.0,delivered,cancelled,20,Female,2.0,north,Standard,south africa
2038.0,sarah smith,unknown,229.0,delivered,completed,43,Male,1.0,south,Silver,south africa
2039.0,sarah smith,electronics,163.0,delivered,completed,42,Female,2.0,south,Gold,uk
2040.0,sarah johnson,books,115.0,,completed,69,Male,4.0,,Platinum,russia
2041.0,emily davis,electronics,160.15555103700692,,cancelled,22,Male,3.0,east,Gold,russia
,,clothing,160.15555103700692,delivered,completed,29,Female,4.0,north,Silver,russia
2043.0,jessica johnson,books,203.0,,completed,47,Female,3.0,south,Standard,russia
2044.0,david miller,electronics,140.0,delivered,completed,44,Male,,,Gold,canada
2045.0,michael johnson,clothing,111.0,delivered,completed,60,Male,2.0,south,Platinum,italy
2046.0,,books,160.15555103700692,cancelled,,43,Female,4.0,east,Silver,south korea
2047.0,john johnson,unknown,152.0,delivered,pending,37,Female,2.0,north,Platinum,france
2048.0,david williams,electronics,298.0,cancelled,completed,69,Unknown,4.0,south,Standard,unknown
,daniel williams,electronics,156.0,delivered,completed,38,Unknown,,east,Silver,spain
2050.0,michael miller,electronics,206.0,delivered,completed,20,Male,1.0,east,Gold,russia
,michael davis,clothing,240.0,delivered,completed,58,Female,4.0,,Standard,italy
2052.0,daniel miller,electronics,65.0,delivered,,67,Female,3.0,,Silver,japan
,jessica smith,books,297.0,delivered,completed,61,Male,1.0,east,Platinum,france
2054.0,,books,211.0,delivered,pending,21,Male,4.0,west,Platinum,russia
2055.0,john jones,electronics,160.15555103700692,delivered,,41,Male,,east,Silver,canada
2056.0,jessica jones,electronics,295.0,,completed,43,Male,4.0,west,Gold,canada
2057.0,jennifer johnson,appliances,198.0,delivered,,41,Female,4.0,east,Silver,uk
2058.0,john miller,books,58.0,delivered,completed,69,Female,1.0,east,Platinum,italy
2059.0,david miller,clothing,197.0,shipped,completed,28,Female,2.0,east,Platinum,japan
2060.0,jessica miller,appliances,181.0,delivered,completed,19,Female,1.0,south,Platinum,brazil
2061.0,vivaan sharma,electronics,123.0,,completed,61,Female,1.0,north,Silver,india
2062.0,,electronics,180.0,delivered,completed,58,Unknown,3.0,south,Platinum,spain
2063.0,vidya kumar,books,142.0,delivered,completed,23,Male,,south,Silver,india
,vidya kumar,electronics,73.0,delivered,completed,24,Female,4.0,south,Silver,india
2065.0,michael garcia,clothing,53.0,delivered,pending,55,Female,4.0,north,Platinum,italy
2066.0,emily johnson,books,261.0,,cancelled,35,Male,1.0,north,Platinum,russia
2067.0,david brown,electronics,132.0,delivered,,62,Female,3.0,east,Platinum,unknown
,jennifer smith,books,42.0,delivered,completed,26,Male,4.0,north,Gold,china
2069.0,emily johnson,electronics,65.0,delivered,completed,43,Female,2.0,south,Gold,unknown
2070.0,jessica davis,electronics,154.0,shipped,completed,36,Female,1.0,west,Gold,italy
2071.0,david johnson,electronics,137.0,delivered,completed,21,Female,2.0,east,Platinum,brazil
2072.0,daniel jones,clothing,208.0,delivered,completed,21,Male,3.0,west,Platinum,germany
2073.0,john davis,clothing,150.0,delivered,completed,30,Male,2.0,west,Gold,china
2074.0,john williams,unknown,231.0,shipped,,45,Female,1.0,west,Silver,south africa
2075.0,michael johnson,electronics,132.0,delivered,,28,Female,2.0,north,Gold,china
2076.0,jennifer brown,electronics,160.15555103700692,delivered,completed,19,Male,4.0,south,Gold,france
2077.0,michael brown,clothing,147.0,cancelled,completed,23,Male,2.0,east,Silver,brazil
,,electronics,160.15555103700692,pending,completed,29,Female,,east,Gold,canada
2079.0,aarav kumar,clothing,160.15555103700692,delivered,completed,57,Male,3.0,east,Gold,india
2080.0,jennifer miller,unknown,64.0,delivered,completed,54,Female,,west,Gold,brazil
2081.0,michael jones,books,127.0,pending,completed,41,Female,4.0,south,Silver,uk
2082.0,daniel smith,electronics,238.0,shipped,completed,69,Female,3.0,east,Silver,south korea
2083.0,jennifer johnson,electronics,196.0,,completed,43,Unknown,4.0,south,Gold,mexico
2084.0,emily johnson,appliances,247.0,,completed,43,Male,3.0,,Platinum,south africa
2085.0,emily johnson,clothing,210.0,,completed,21,Female,3.0,east,Gold,spain
2086.0,vivaan kumar,electronics,179.0,delivered,,43,Female,3.0,north,Silver,india
2087.0,sarah smith,electronics,286.0,delivered,completed,61,Female,4.0,,Silver,italy
,vidya sharma,appliances,160.15555103700692,delivered,completed,21,Female,3.0,west,Silver,india
2089.0,david williams,appliances,194.0,cancelled,completed,66,Male,4.0,east,Platinum,japan
2090.0,john williams,clothing,164.0,pending,pending,43,Female,4.0,east,Platinum,spain
2091.0,sarah johnson,appliances,160.15555103700692,delivered,,51,Unknown,4.0,south,Standard,china
,emily miller,books,223.0,delivered,completed,39,Female,2.0,west,Standard,south korea
2093.0,sarah jones,appliances,232.0,delivered,cancelled,30,Female,3.0,west,Silver,usa
2094.0,emily davis,books,59.0,delivered,cancelled,32,Male,4.0,north,Gold,france
2095.0,john williams,clothing,294.0,delivered,cancelled,57,Male,2.0,east,Gold,unknown
2096.0,michael smith,clothing,101.0,delivered,completed,55,Male,1.0,east,Platinum,italy
2097.0,john brown,clothing,200.0,delivered,pending,58,Male,4.0,south,Gold,china
2098.0,emily johnson,clothing,102.0,delivered,completed,60,Male,4.0,east,Platinum,germany
,michael smith,clothing,281.0,,completed,61,Male,3.0,south,Platinum,russia
2100.0,sarah jones,books,291.0,delivered,completed,19,Female,4.0,west,Silver,uk
2101.0,jennifer williams,unknown,219.0,delivered,completed,19,Male,1.0,east,Silver,unknown
2102.0,emily smith,clothing,160.15555103700692,pending,completed,60,Female,4.0,north,Gold,uk
2103.0,jessica jones,appliances,199.0,delivered,completed,25,Male,4.0,,Gold,south africa
2104.0,emily williams,electronics,190.0,delivered,pending,55,Male,3.0,west,Silver,south korea
2105.0,jessica brown,clothing,196.0,delivered,completed,35,Male,4.0,,Gold,japan
2106.0,sarah garcia,appliances,256.0,cancelled,completed,46,Female,1.0,,Silver,usa
2107.0,sarah davis,electronics,157.0,delivered,completed,28,Female,2.0,,Silver,south africa
2108.0,john davis,clothing,148.0,delivered,cancelled,23,Male,3.0,west,Standard,usa
2109.0,john jones,clothing,68.0,delivered,completed,26,Male,2.0,north,Silver,russia
2110.0,john brown,books,183.0,delivered,completed,43,Unknown,1.0,west,Standard,canada
2111.0,john garcia,electronics,296.0,delivered,completed,63,Male,4.0,east,Platinum,russia
2112.0,jennifer williams,electronics,135.0,delivered,pending,68,Female,2.0,south,Platinum,canada
2113.0,daniel smith,appliances,43.0,cancelled,completed,42,Male,,west,Platinum,south korea
,emily smith,books,44.0,cancelled,,43,Unknown,2.0,east,Platinum,italy
2115.0,jennifer williams,books,146.0,delivered,completed,38,Female,4.0,north,Silver,spain
2116.0,vidya kumar,books,253.0,delivered,pending,55,Male,2.0,south,Standard,india
2117.0,jessica garcia,books,228.0,delivered,completed,69,Male,1.0,north,Silver,usa
2118.0,michael smith,electronics,112.0,shipped,completed,36,Female,4.0,north,Silver,mexico
2119.0,john williams,unknown,113.0,delivered,completed,43,Male,4.0,,Silver,uk
,jennifer miller,clothing,244.0,delivered,cancelled,63,Male,4.0,south,Silver,south korea
2121.0,david smith,clothing,299.0,pending,completed,54,Unknown,1.0,west,Platinum,south africa
2122.0,daniel johnson,books,30.0,,completed,43,Male,3.0,north,Silver,australia
2123.0,michael williams,books,31.0,delivered,completed,36,Female,1.0,east,Platinum,spain
2124.0,jennifer brown,books,54.0,cancelled,,19,Female,,south,Platinum,russia
2125.0,,clothing,247.0,cancelled,completed,32,Female,4.0,,Silver,china
2126.0,,appliances,239.0,delivered,completed,55,Female,2.0,west,Platinum,india
2127.0,john davis,appliances,160.0,delivered,cancelled,25,Female,1.0,north,Silver,spain
,jessica johnson,clothing,42.0,cancelled,,43,Male,3.0,west,Gold,unknown
2129.0,david johnson,clothing,102.0,delivered,pending,52,Female,4.0,east,Platinum,brazil
2130.0,,unknown,160.15555103700692,delivered,completed,55,Female,1.0,east,Gold,usa
2131.0,jessica jones,clothing,99.0,delivered,cancelled,60,Male,4.0,west,Standard,south africa
2132.0,michael brown,clothing,178.0,shipped,completed,47,Female,3.0,,Silver,spain
2133.0,daniel miller,clothing,147.0,pending,completed,26,Unknown,3.0,east,Silver,south africa
2134.0,,books,209.0,delivered,completed,47,Female,2.0,west,Silver,italy
2135.0,john brown,books,160.15555103700692,cancelled,completed,66,Male,2.0,,Silver,brazil
,john smith,books,34.0,,completed,36,Female,2.0,,Platinum,mexico
2137.0,sarah williams,unknown,94.0,shipped,completed,46,Female,3.0,north,Silver,mexico
2138.0,jessica smith,clothing,53.0,delivered,completed,19,Female,1.0,north,Gold,south korea
2139.0,emily johnson,appliances,215.0,delivered,,45,Unknown,,north,Platinum,unknown
2140.0,john smith,electronics,48.0,delivered,completed,43,Male,,west,Gold,germany
2141.0,michael jones,clothing,213.0,delivered,completed,42,Female,3.0,south,Silver,mexico
2142.0,aarav kumar,electronics,35.0,,completed,43,Female,1.0,west,Silver,unknown
2143.0,daniel brown,unknown,96.0,shipped,,39,Unknown,4.0,north,Silver,japan
2144.0,david johnson,books,100.0,delivered,completed,43,Male,1.0,south,Platinum,italy
2145.0,david miller,appliances,143.0,shipped,completed,59,Female,3.0,north,Gold,australia
2146.0,emily jones,clothing,38.0,delivered,,41,Male,1.0,east,Silver,uk
2147.0,jennifer johnson,books,121.0,delivered,completed,43,Unknown,1.0,north,Silver,russia
2148.0,john garcia,clothing,96.0,,completed,48,Male,3.0,south,Silver,usa
2149.0,michael smith,books,160.15555103700692,delivered,completed,40,Male,,east,Platinum,unknown
2150.0,,unknown,222.0,,completed,19,Male,3.0,north,Platinum,usa
2151.0,jennifer williams,electronics,80.0,shipped,completed,56,Male,2.0,west,Silver,spain
2152.0,,unknown,45.0,delivered,completed,50,Male,2.0,south,Gold,usa
2153.0,jessica williams,appliances,160.15555103700692,delivered,completed,43,Male,1.0,,Silver,france
2154.0,jennifer davis,clothing,122.0,delivered,completed,29,Female,3.0,west,Platinum,uk
2155.0,michael johnson,appliances,176.0,delivered,completed,54,Male,4.0,north,Silver,russia
2156.0,john miller,electronics,213.0,delivered,completed,43,Male,,east,Gold,south korea
2157.0,michael davis,clothing,294.0,delivered,completed,61,Male,,south,Platinum,russia
2158.0,,electronics,205.0,,pending,60,Male,,east,Gold,france
2159.0,jennifer miller,unknown,132.0,pending,,61,Female,1.0,south,Gold,france
2160.0,emily miller,appliances,160.15555103700692,delivered,,20,Female,3.0,east,Silver,south africa
2161.0,vidya patel,appliances,80.0,pending,completed,61,Female,4.0,south,Platinum,india
2162.0,aditi patel,electronics,111.0,delivered,completed,43,Male,4.0,south,Platinum,india
2163.0,jennifer brown,clothing,172.0,cancelled,completed,41,Female,2.0,north,Platinum,italy
2164.0,jessica miller,clothing,244.0,delivered,pending,50,Female,4.0,east,Gold,germany
2165.0,,electronics,146.0,delivered,completed,47,Female,2.0,,Platinum,unknown
2166.0,jessica smith,unknown,212.0,delivered,completed,55,Male,3.0,east,Gold,australia
2167.0,daniel miller,electronics,134.0,cancelled,completed,60,Unknown,1.0,west,Platinum,usa
2168.0,michael brown,unknown,281.0,delivered,completed,19,Female,1.0,east,Silver,unknown
2169.0,sarah davis,books,37.0,delivered,completed,57,Female,4.0,,Gold,uk
2170.0,emily brown,books,29.0,delivered,,39,Male,1.0,south,Silver,japan
2171.0,jennifer brown,appliances,111.0,delivered,cancelled,28,Male,3.0,east,Silver,germany
2172.0,david brown,books,158.0,delivered,completed,43,Female,4.0,south,Silver,japan
2173.0,michael brown,books,160.15555103700692,delivered,completed,36,Unknown,4.0,east,Silver,south korea
2174.0,sarah davis,books,214.0,,completed,37,Unknown,2.0,north,Gold,usa
2175.0,sarah miller,unknown,225.0,delivered,pending,26,Male,3.0,west,Platinum,brazil
2176.0,daniel garcia,books,160.15555103700692,delivered,completed,60,Female,2.0,west,Gold,brazil
,emily johnson,unknown,164.0,delivered,completed,35,Female,4.0,west,Silver,unknown
2178.0,,appliances,105.0,delivered,cancelled,43,Female,2.0,south,Silver,france
2179.0,aditi kumar,books,172.0,cancelled,completed,64,Unknown,3.0,,Platinum,india
2180.0,sarah garcia,books,21.0,delivered,completed,35,Female,2.0,east,Silver,unknown
2181.0,,unknown,160.15555103700692,shipped,pending,57,Female,,north,Gold,brazil
2182.0,emily williams,appliances,183.0,,completed,43,Male,2.0,east,Gold,usa
,jennifer jones,appliances,25.0,cancelled,cancelled,44,Unknown,,west,Gold,uk
2184.0,john johnson,appliances,168.0,delivered,pending,43,Female,4.0,south,Gold,unknown
2185.0,emily garcia,appliances,224.0,delivered,cancelled,64,Male,2.0,west,Silver,france
2186.0,john garcia,appliances,137.0,,,25,Male,,south,Platinum,germany
2187.0,sarah smith,appliances,108.0,pending,completed,65,Male,3.0,north,Standard,china
2188.0,john johnson,electronics,173.0,delivered,completed,60,Unknown,4.0,north,Silver,france
2189.0,david jones,books,186.0,delivered,completed,40,Unknown,1.0,south,Gold,germany
2190.0,sarah jones,appliances,180.0,delivered,completed,30,Male,3.0,north,Platinum,south africa
2191.0,michael williams,books,289.0,delivered,completed,43,Male,1.0,west,Silver,germany
2192.0,daniel brown,books,75.0,,pending,67,Unknown,2.0,north,Gold,france
2193.0,emily davis,electronics,247.0,delivered,cancelled,57,Female,4.0,south,Platinum,italy
2194.0,john miller,unknown,168.0,,completed,19,Male,1.0,east,Standard,russia
2195.0,jennifer davis,unknown,65.0,delivered,,20,Male,1.0,north,Silver,mexico
2196.0,sarah williams,electronics,160.15555103700692,shipped,completed,59,Male,3.0,north,Standard,germany
2197.0,jessica johnson,clothing,257.0,delivered,completed,56,Male,3.0,west,Silver,spain
2198.0,,unknown,291.0,delivered,completed,40,Male,4.0,,Silver,brazil
,vivaan singh,books,139.0,shipped,cancelled,24,Male,1.0,west,Gold,india
2200.0,john williams,electronics,239.0,delivered,completed,21,Male,,east,Gold,china
2201.0,jennifer smith,electronics,27.0,delivered,completed,25,Unknown,3.0,east,Silver,china
2202.0,john garcia,clothing,294.0,shipped,completed,49,Male,4.0,north,Gold,mexico
2203.0,david brown,appliances,85.0,delivered,completed,36,Female,2.0,north,Gold,unknown
2204.0,john garcia,clothing,98.0,delivered,,29,Unknown,4.0,east,Silver,russia
2205.0,jennifer davis,electronics,105.0,cancelled,completed,27,Unknown,2.0,north,Standard,italy
2206.0,,clothing,143.0,cancelled,pending,31,Male,4.0,east,Platinum,italy
2207.0,jessica jones,unknown,221.0,delivered,completed,44,Male,4.0,west,Silver,australia
2208.0,jessica miller,clothing,169.0,delivered,completed,61,Female,2.0,west,Silver,spain
2209.0,jennifer jones,electronics,65.0,delivered,completed,38,Male,,west,Platinum,japan
2210.0,sarah williams,electronics,132.0,delivered,completed,37,Male,4.0,west,Gold,australia
,jennifer miller,electronics,110.0,delivered,completed,21,Female,3.0,north,Gold,france
2212.0,jennifer jones,appliances,160.0,delivered,completed,36,Female,1.0,north,Gold,unknown
2213.0,emily williams,unknown,237.0,cancelled,completed,46,Female,3.0,south,Silver,france
2214.0,jennifer smith,clothing,96.0,shipped,completed,24,Male,1.0,east,Gold,uk
2215.0,,clothing,171.0,delivered,completed,50,Female,3.0,,Gold,china
2216.0,emily miller,electronics,258.0,delivered,completed,25,Female,3.0,north,Silver,germany
2217.0,jessica jones,clothing,160.15555103700692,delivered,completed,43,Male,1.0,south,Silver,brazil
2218.0,emily johnson,clothing,113.0,delivered,completed,43,Unknown,2.0,west,Gold,germany
2219.0,sarah smith,electronics,67.0,delivered,completed,42,Male,3.0,,Platinum,usa
2220.0,jessica miller,unknown,210.0,pending,completed,50,Male,1.0,,Silver,brazil
2221.0,aditi sharma,electronics,31.0,delivered,completed,53,Male,3.0,north,Platinum,india
2222.0,emily garcia,clothing,175.0,shipped,completed,43,Male,3.0,north,Platinum,spain
2223.0,john garcia,electronics,191.0,delivered,completed,53,Unknown,3.0,south,Silver,japan
2224.0,vidya kumar,books,196.0,delivered,completed,28,Female,3.0,west,Platinum,india
2225.0,,electronics,76.0,delivered,completed,47,Female,4.0,east,Gold,japan
2226.0,emily garcia,unknown,160.15555103700692,,completed,50,Male,,east,Platinum,germany
2227.0,,books,204.0,,cancelled,27,Male,1.0,north,Gold,spain
2228.0,daniel miller,appliances,160.15555103700692,pending,completed,46,Female,3.0,north,Standard,china
2229.0,emily jones,clothing,245.0,delivered,completed,42,Female,1.0,west,Gold,brazil
2230.0,jessica johnson,books,221.0,delivered,completed,49,Male,1.0,south,Silver,unknown
,emily smith,books,160.15555103700692,delivered,completed,21,Female,2.0,west,Platinum,usa
2232.0,sarah smith,appliances,62.0,cancelled,completed,56,Male,1.0,west,Silver,spain
2233.0,jennifer davis,electronics,42.0,pending,pending,51,Male,,east,Gold,australia
2234.0,,electronics,160.15555103700692,delivered,pending,39,Female,2.0,east,Silver,russia
2235.0,daniel smith,clothing,205.0,delivered,completed,30,Male,3.0,south,Platinum,usa
2236.0,daniel smith,appliances,268.0,delivered,completed,68,Unknown,4.0,east,Platinum,south africa
2237.0,jessica jones,electronics,256.0,delivered,completed,53,Female,2.0,south,Gold,unknown
2238.0,john smith,appliances,153.0,delivered,completed,23,Female,,,Gold,russia
2239.0,jessica smith,electronics,41.0,delivered,completed,34,Female,3.0,,Silver,canada
2240.0,john jones,books,107.0,cancelled,completed,43,Male,,south,Gold,south korea
2241.0,sarah garcia,electronics,172.0,delivered,completed,41,Female,4.0,north,Silver,italy
2242.0,david miller,appliances,144.0,delivered,completed,26,Male,4.0,west,Gold,france
2243.0,emily smith,books,160.15555103700692,shipped,completed,19,Unknown,1.0,,Platinum,france
2244.0,daniel davis,books,70.0,delivered,completed,37,Male,3.0,west,Platinum,italy
2245.0,david garcia,books,235.0,delivered,,44,Male,2.0,east,Gold,spain
2246.0,john jones,appliances,195.0,delivered,completed,43,Unknown,2.0,,Silver,unknown
2247.0,jessica miller,clothing,272.0,delivered,completed,67,Male,3.0,,Platinum,china
2248.0,jessica davis,clothing,265.0,delivered,completed,44,Female,4.0,south,Silver,germany
2249.0,daniel davis,clothing,246.0,delivered,completed,41,Female,,south,Platinum,canada
2250.0,jennifer jones,appliances,125.0,,completed,32,Female,2.0,east,Gold,brazil
2251.0,jessica brown,unknown,212.0,delivered,completed,65,Unknown,4.0,west,Gold,australia
2252.0,daniel brown,clothing,55.0,,completed,50,Female,2.0,north,Gold,spain
2253.0,jessica miller,unknown,223.0,delivered,cancelled,59,Female,1.0,south,Platinum,unknown
2254.0,michael jones,clothing,286.0,pending,completed,27,Female,1.0,east,Gold,unknown
2255.0,michael garcia,electronics,287.0,delivered,completed,38,Female,1.0,south,Gold,italy
2256.0,emily davis,clothing,189.0,delivered,completed,23,Female,3.0,south,Gold,france
2257.0,michael brown,clothing,58.0,,completed,47,Male,4.0,,Silver,russia
2258.0,aditi kumar,books,158.0,delivered,completed,40,Female,1.0,,Gold,india
2259.0,jennifer jones,appliances,71.0,delivered,completed,43,Male,2.0,north,Silver,south africa
2260.0,david smith,books,160.0,shipped,completed,63,Male,1.0,south,Silver,germany
2261.0,emily johnson,books,160.15555103700692,delivered,completed,66,Male,4.0,south,Platinum,usa
2262.0,john miller,books,203.0,delivered,completed,43,Female,2.0,north,Gold,japan
2263.0,david garcia,books,171.0,,,43,Female,,north,Platinum,canada
2264.0,aarav singh,books,220.0,pending,completed,51,Male,4.0,south,Gold,india
2265.0,sarah garcia,clothing,160.15555103700692,delivered,completed,47,Female,2.0,north,Silver,australia
2266.0,jessica garcia,books,272.0,cancelled,pending,35,Male,,west,Platinum,canada
2267.0,john miller,unknown,285.0,cancelled,completed,34,Female,1.0,north,Silver,mexico
2268.0,emily miller,appliances,207.0,delivered,completed,62,Female,4.0,,Gold,canada
2269.0,john brown,electronics,249.0,delivered,cancelled,68,Male,1.0,,Platinum,spain
2270.0,vidya sharma,clothing,290.0,pending,,59,Unknown,4.0,north,Gold,india
,daniel garcia,clothing,278.0,delivered,completed,38,Female,1.0,south,Platinum,canada
2272.0,david garcia,clothing,217.0,delivered,completed,41,Male,2.0,east,Gold,south korea
2273.0,vivaan sharma,unknown,75.0,cancelled,completed,21,Male,1.0,east,Standard,india
2274.0,david jones,unknown,222.0,cancelled,completed,66,Unknown,3.0,south,Silver,china
2275.0,sarah davis,books,290.0,,completed,65,Female,1.0,east,Platinum,spain
,david miller,appliances,128.0,delivered,completed,42,Male,4.0,west,Gold,canada
2277.0,jennifer miller,electronics,135.0,delivered,completed,68,Male,1.0,,Gold,south africa
2278.0,john miller,books,111.0,delivered,cancelled,41,Male,3.0,,Silver,mexico
2279.0,,electronics,157.0,,completed,63,Male,,east,Platinum,india
2280.0,emily jones,appliances,76.0,delivered,completed,69,Female,3.0,south,Standard,unknown
,david garcia,clothing,69.0,delivered,completed,44,Male,2.0,west,Standard,italy
2282.0,jessica miller,books,90.0,delivered,,48,Male,,east,Silver,mexico
2283.0,emily jones,electronics,101.0,pending,completed,64,Male,3.0,south,Gold,france
2284.0,jennifer garcia,electronics,124.0,pending,completed,68,Female,3.0,east,Silver,unknown
2285.0,john smith,books,160.15555103700692,shipped,completed,52,Male,2.0,north,Platinum,italy
2286.0,david brown,clothing,21.0,delivered,pending,69,Female,1.0,north,Gold,usa
2287.0,,clothing,103.0,delivered,,37,Male,4.0,north,Gold,uk
2288.0,jennifer williams,unknown,62.0,pending,completed,33,Female,1.0,west,Silver,germany
2289.0,jennifer brown,appliances,160.15555103700692,delivered,,48,Male,3.0,east,Silver,germany
2290.0,sarah smith,electronics,113.0,delivered,completed,24,Female,2.0,west,Gold,china
2291.0,sarah smith,electronics,152.0,delivered,cancelled,35,Female,2.0,west,Silver,south korea
2292.0,emily davis,electronics,84.0,delivered,completed,25,Male,1.0,east,Standard,spain
2293.0,emily davis,appliances,276.0,delivered,completed,44,Male,2.0,east,Platinum,china
2294.0,jessica brown,electronics,232.0,shipped,completed,31,Unknown,2.0,north,Silver,china
2295.0,daniel brown,appliances,167.0,cancelled,completed,35,Male,3.0,east,Gold,france
,jessica davis,clothing,80.0,delivered,cancelled,18,Unknown,2.0,west,Silver,china
2297.0,sarah smith,books,168.0,delivered,pending,48,Female,,east,Gold,germany
2298.0,john miller,electronics,107.0,shipped,completed,37,Unknown,3.0,,Gold,australia
,john brown,electronics,297.0,delivered,completed,23,Male,1.0,south,Silver,uk
,daniel williams,clothing,101.0,delivered,completed,62,Unknown,4.0,north,Gold,spain
2301.0,john davis,books,148.0,cancelled,completed,18,Male,4.0,east,Platinum,south korea
2302.0,michael jones,unknown,299.0,pending,completed,36,Female,4.0,west,Platinum,south africa
2303.0,david jones,books,289.0,cancelled,completed,43,Female,1.0,west,Gold,unknown
2304.0,sarah johnson,clothing,222.0,delivered,,44,Female,2.0,south,Platinum,france
2305.0,david miller,clothing,43.0,delivered,completed,43,Female,3.0,south,Standard,japan
2306.0,david davis,books,227.0,shipped,completed,43,Male,1.0,,Silver,spain
2307.0,sarah williams,appliances,299.0,delivered,,51,Female,,north,Silver,japan
2308.0,sarah smith,appliances,224.0,pending,completed,24,Male,2.0,west,Gold,japan
,emily garcia,electronics,160.15555103700692,delivered,completed,37,Unknown,4.0,south,Silver,uk
2310.0,john davis,appliances,45.0,shipped,completed,48,Female,4.0,west,Silver,uk
2311.0,john miller,books,213.0,delivered,pending,39,Male,4.0,north,Gold,china
2312.0,emily davis,clothing,257.0,delivered,completed,37,Unknown,1.0,south,Platinum,spain
2313.0,john garcia,electronics,94.0,delivered,completed,32,Male,2.0,east,Silver,brazil
2314.0,daniel davis,electronics,182.0,delivered,,43,Male,4.0,,Gold,japan
,jessica jones,unknown,48.0,delivered,completed,63,Female,1.0,north,Platinum,japan
2316.0,jennifer smith,unknown,184.0,delivered,completed,43,Male,3.0,north,Standard,spain
2317.0,john garcia,clothing,205.0,shipped,completed,34,Male,,east,Platinum,australia
2318.0,emily brown,appliances,73.0,delivered,completed,33,Female,1.0,west,Standard,russia
2319.0,david smith,clothing,61.0,delivered,pending,54,Unknown,3.0,,Platinum,italy
2320.0,jessica brown,books,157.0,delivered,completed,38,Male,4.0,north,Platinum,italy
2321.0,daniel brown,appliances,206.0,cancelled,completed,44,Female,1.0,north,Platinum,south korea
2322.0,jessica garcia,books,223.0,delivered,completed,52,Unknown,1.0,west,Silver,uk
2323.0,sarah garcia,electronics,61.0,delivered,completed,41,Female,,north,Gold,australia
2324.0,sarah garcia,unknown,45.0,shipped,completed,69,Female,2.0,north,Platinum,france
2325.0,daniel miller,electronics,75.0,delivered,completed,68,Male,3.0,north,Gold,russia
2326.0,john garcia,electronics,272.0,delivered,,19,Female,4.0,,Platinum,australia
,jessica jones,electronics,141.0,delivered,pending,43,Male,2.0,north,Platinum,germany
2328.0,daniel garcia,electronics,125.0,,completed,42,Female,2.0,north,Silver,unknown
2329.0,,clothing,149.0,delivered,completed,36,Male,4.0,east,Platinum,japan
2330.0,jennifer miller,electronics,177.0,shipped,completed,62,Male,2.0,south,Platinum,china
2331.0,aditi patel,clothing,250.0,shipped,completed,30,Female,1.0,north,Gold,india
,jessica garcia,clothing,110.0,delivered,completed,46,Female,2.0,,Standard,australia
2333.0,jessica jones,books,41.0,pending,completed,49,Male,2.0,east,Standard,france
2334.0,emily miller,appliances,129.0,delivered,completed,23,Female,3.0,south,Gold,unknown
2335.0,aditi patel,appliances,68.0,delivered,cancelled,26,Male,,west,Gold,unknown
2336.0,jennifer johnson,clothing,148.0,delivered,completed,69,Unknown,4.0,,Gold,unknown
,emily jones,books,92.0,cancelled,,18,Male,1.0,north,Silver,russia
2338.0,david garcia,clothing,72.0,,pending,41,Female,2.0,south,Platinum,russia
2339.0,vivaan kumar,unknown,187.0,delivered,completed,27,Female,3.0,east,Silver,india
2340.0,jessica garcia,clothing,64.0,delivered,completed,52,Unknown,4.0,west,Platinum,germany
